Round,Team,Player,Number,Position,Mins Played,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,1 Point Field Goals,2 Point Field Goals,Total Points,All Runs,All Run Metres,Kick Return Metres,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,20/40,Cross Field Kicks,Kicked Dead,Errors,Handling Errors,One on One Lost,Penalties,Ruck Infringements,Inside 10 Metres,On Report,Sin Bins,Send Offs,Stint One,Stint Two
3,Panthers,Dylan Edwards,1,Fullback,41,0,0,0,0,0,0,0,0,43,18,134,49,28,0,1,0,0,7,0,12,3.64,0,0,0,1,0,4,21,0.22,0,0,1,0,0,4,1,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
3,Panthers,Charlie Staines,2,Winger,80,4,1,0,0,0,0,0,0,37,12,77,13,16,1,0,0,0,3,0,10,3.4,1,3,0,1,0,5,17,0.42,0.5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Panthers,Paul Momirovski,3,Centre,80,0,0,0,0,0,0,0,0,38,12,98,0,29,0,1,1,0,1,0,10,3.52,0,0,0,2,0,4,15,0.33,0.895,17,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
3,Panthers,Stephen Crichton,4,Centre,80,4,0,2,2,0,0.6667000000000001,0,0,31,12,111,0,33,1,0,0,0,1,1,10,3.65,0,0,0,1,0,8,18,0.67,0.867,13,2,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,80,0
3,Panthers,Brian To'o,5,Winger,80,0,0,0,0,0,0,0,0,42,26,224,11,78,1,0,0,0,5,1,22,3.48,0,0,0,0,0,1,30,0.04,1.0,2,0,0,0,2,2,26,0,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,80,0
3,Panthers,Jarome Luai,6,Five-Eighth,80,0,0,0,0,0,0,0,0,41,13,69,0,2,0,0,0,0,0,1,1,3.28,0,0,0,2,2,44,52,3.38,0.903,28,2,1,0,0,6,119,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0
3,Panthers,Moses Leota,8,Prop,35,0,0,0,0,0,0,0,0,32,4,35,0,9,0,0,0,0,0,4,4,3.3,0,0,0,0,0,1,5,0.25,0.943,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12
3,Panthers,Mitch Kenny,9,Hooker,80,0,0,0,0,0,0,0,0,49,3,29,0,6,0,0,0,0,0,0,2,4.24,3,29,0,1,0,129,133,43,0.914,53,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,80,0
3,Panthers,James Fisher-Harris,10,Prop,51,0,0,0,0,0,0,0,0,37,12,97,0,26,0,0,0,0,1,9,8,3.3,0,0,0,0,0,6,14,0.5,0.9059999999999999,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21
3,Panthers,Viliame Kikau,11,2nd,60,0,0,0,0,0,0,0,0,50,12,129,0,50,0,0,0,0,3,12,11,3.34,0,0,0,1,0,2,14,0.17,0.867,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26
3,Panthers,Kurt Capewell,12,2nd,80,4,1,0,0,0,0,0,0,69,9,86,0,27,1,0,0,0,4,8,7,2.57,1,5,0,1,0,0,10,0,0.878,43,5,1,0,0,1,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Panthers,Isaah Yeo,13,Lock,80,0,0,0,0,0,0,0,0,59,18,150,0,51,0,0,0,0,2,13,13,2.95,0,0,0,0,1,16,29,0.89,0.9740000000000001,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Panthers,Tyrone May,14,Interchange,40,0,0,0,0,0,0,0,0,9,6,52,45,12,0,0,0,0,1,0,6,3.89,0,0,0,0,0,7,16,1.17,1.0,3,0,0,0,1,1,29,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,40,0
3,Panthers,Spencer Leniu,15,Interchange,27,0,0,0,0,0,0,0,0,38,14,113,0,38,0,0,0,0,3,12,10,4.02,0,0,0,0,0,2,14,0.14,0.929,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2
3,Panthers,Matthew Eisenhuth,16,Interchange,36,0,0,0,0,0,0,0,0,46,13,121,59,38,0,0,0,0,1,8,13,4.06,0,0,0,0,0,3,16,0.23,0.971,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0
3,Panthers,Liam Martin,17,Interchange,31,0,0,0,0,0,0,0,0,25,5,60,19,15,0,0,0,0,1,4,4,3.39,0,0,0,0,0,2,7,0.4,0.87,20,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,31,0
3,Panthers,Matt Burton,19,Halfback,80,0,0,0,0,0,0,0,0,73,11,83,0,15,0,1,0,0,3,0,6,3.32,0,0,0,0,0,23,45,2.09,0.897,26,2,1,0,1,14,584,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
3,Storm,George Jennings,2,Winger,80,0,0,0,0,0,0,0,0,29,18,164,66,44,0,0,0,0,2,0,18,3.78,2,12,0,0,1,2,20,0.11,1.0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
3,Storm,Reimis Smith,3,Centre,80,0,0,0,0,0,0,0,0,23,8,51,0,12,0,0,0,0,1,0,8,3.86,1,1,0,0,0,2,10,0.25,0.885,23,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,80,0
3,Storm,Justin Olam,4,Centre,80,0,0,0,0,0,0,0,0,21,12,109,0,42,0,0,0,0,2,0,9,4.51,0,0,0,2,0,1,14,0.08,0.6920000000000001,9,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
3,Storm,Josh Addo-Carr,5,Winger,80,4,1,0,0,0,0,0,0,23,11,95,12,30,1,0,0,0,2,0,9,4.26,1,3,0,0,0,3,16,0.27,0.667,2,1,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,80,0
3,Storm,Cameron Munster,6,Five-Eighth,80,2,0,1,2,0,0.5,0,0,81,23,195,11,25,2,0,0,0,5,0,7,4.35,1,6,1,1,3,45,63,1.96,0.75,18,4,2,0,1,8,290,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
3,Storm,Jahrome Hughes,7,Halfback,80,0,0,0,0,0,0,0,0,51,16,124,0,23,0,0,0,0,2,0,7,3.82,1,9,0,0,1,36,56,2.25,0.821,23,3,2,0,0,13,337,1,5,0,0,0,2,0,0,0,0,1,2,0,0,0,0,80,0
3,Storm,Jesse Bromwich,8,Prop,59,0,0,0,0,0,0,0,0,34,12,106,3,45,0,0,0,0,0,11,12,4.16,0,0,0,0,1,5,18,0.42,1.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22,35
3,Storm,Brandon Smith,9,Hooker,65,4,1,0,0,0,0,0,0,64,8,88,0,26,1,0,0,0,4,2,4,5.62,6,61,0,1,3,72,78,9,0.895,34,3,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,6
3,Storm,Christian Welch,10,Prop,46,0,0,0,0,0,0,0,0,30,15,133,28,43,0,0,0,0,0,11,12,3.45,0,0,0,1,0,3,16,0.2,0.8059999999999999,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21
3,Storm,Tom Eisenhuth,11,2nd,44,0,0,0,0,0,0,0,0,33,5,52,0,29,0,0,0,0,0,5,6,3.12,0,0,1,0,0,2,9,0.4,0.885,23,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
3,Storm,Kenneath Bromwich,12,2nd,80,0,0,0,0,0,0,0,0,34,9,58,9,24,0,0,0,0,1,8,8,3.58,0,0,0,0,0,2,11,0.22,0.941,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,80,0
3,Storm,Nelson Asofa-Solomona,13,Interchange,39,0,0,0,0,0,0,0,0,28,11,98,18,33,0,0,0,0,1,9,9,3.58,1,6,0,2,0,0,11,0,0.889,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
3,Storm,Tui Kamikamica,15,Lock,52,0,0,0,0,0,0,0,0,40,14,113,0,43,0,0,0,0,0,13,13,3.98,0,0,0,0,0,5,18,0.36,0.9690000000000001,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,17
3,Storm,Chris Lewis,16,Interchange,55,0,0,0,0,0,0,0,0,29,14,115,0,51,0,0,0,0,0,14,13,3.99,0,0,0,0,0,1,15,0.07,0.8240000000000001,28,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,55,0
3,Storm,Nicho Hynes,17,Fullback,80,0,0,0,0,0,0,0,0,50,22,157,76,28,0,1,1,0,4,1,15,4.14,1,10,0,1,0,21,42,0.95,0.833,5,1,0,0,3,3,35,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
3,Storm,Darryn Schonig,19,Interchange,18,0,0,0,0,0,0,0,0,14,5,43,0,14,0,0,0,0,0,5,5,3.07,0,0,0,0,0,1,6,0.2,0.875,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
3,Storm,Tyson Smoothy,20,Interchange,21,0,0,0,0,0,0,0,0,14,1,3,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,39,39,39,0.929,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
3,Dragons,Matthew Dufty,1,Fullback,80,8,2,0,0,0,0,0,0,46,12,165,52,28,1,0,0,0,4,0,9,3.48,3,20,0,0,0,14,29,1.17,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
3,Dragons,Cody Ramsey,2,Winger,80,4,1,0,0,0,0,0,0,32,10,79,0,18,1,0,0,0,2,0,9,3.36,2,21,0,0,0,1,12,0.1,0.875,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0
3,Dragons,Jack Bird,3,Centre,80,0,0,0,0,0,0,0,0,36,11,74,0,25,0,2,2,0,2,0,9,4.12,8,53,0,2,0,4,16,0.36,0.579,11,4,4,0,0,1,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
3,Dragons,Zac Lomax,4,Centre,80,22,2,6,6,1,1.0,0,0,61,13,77,1,22,0,0,0,0,4,1,10,3.91,4,17,0,1,0,8,24,0.62,0.85,17,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,80,0
3,Dragons,Mikaele Ravalawa,5,Winger,80,0,0,0,0,0,0,0,0,26,18,150,69,37,0,0,0,0,2,1,19,4.08,1,6,0,0,0,0,19,0,0.5710000000000001,4,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Dragons,Corey Norman,6,Five-Eighth,80,0,0,0,0,0,0,0,0,58,7,75,0,15,1,2,2,0,2,0,3,4.33,0,0,0,1,0,25,42,3.57,0.7390000000000001,17,3,3,0,0,11,337,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
3,Dragons,Ben Hunt,7,Halfback,71,0,0,0,0,0,0,0,0,33,4,18,0,3,0,0,1,0,0,0,3,5.11,0,0,0,2,2,20,37,5,0.7390000000000001,17,5,1,0,0,10,294,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,70,0
3,Dragons,Blake Lawrie,8,Prop,44,0,0,0,0,0,0,0,0,35,14,136,8,50,0,0,0,0,1,13,13,4.02,0,0,0,0,0,0,14,0,0.862,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19
3,Dragons,Andrew McCullough,9,Hooker,80,0,0,0,0,0,0,0,0,71,4,28,0,4,0,0,0,0,0,0,4,5.82,4,28,0,0,1,110,118,27.5,0.9640000000000001,53,0,2,1,0,4,169,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
3,Dragons,Paul Vaughan,10,Prop,46,0,0,0,0,0,0,0,0,46,17,166,8,78,0,0,0,0,2,16,17,4.12,0,0,0,0,0,1,18,0.06,0.87,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25
3,Dragons,Josh Kerr,11,2nd,80,0,0,0,0,0,0,0,0,25,11,94,12,33,0,0,0,0,0,10,11,2.65,0,0,0,0,0,0,11,0,0.8109999999999999,30,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
3,Dragons,Tariq Sims,12,2nd,80,0,0,0,0,0,0,0,0,64,13,127,0,42,1,0,1,0,3,13,12,4.04,0,0,0,0,0,1,13,0.08,0.889,32,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Dragons,Tyrell Fuimaono,13,Lock,54,0,0,0,0,0,0,0,0,35,11,100,0,44,0,0,0,0,0,11,11,3.39,0,0,0,0,0,1,12,0.09,0.833,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27
3,Dragons,Poasa Faamausili,14,Interchange,29,0,0,0,0,0,0,0,0,29,10,98,14,40,0,0,0,0,2,8,9,3.94,0,0,0,0,1,2,11,0.2,0.87,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4
3,Dragons,Trent Merrin,15,Interchange,31,0,0,0,0,0,0,0,0,34,7,56,0,22,0,0,0,0,2,7,7,3.49,0,0,0,0,0,0,7,0,0.958,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
3,Dragons,Daniel Alvaro,16,Interchange,36,0,0,0,0,0,0,0,0,26,7,69,0,28,0,0,0,0,0,7,7,3.42,0,0,0,0,0,0,9,0,0.867,26,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,36,0
3,Dragons,Brayden Wiliame,17,Interchange,9,4,1,0,0,0,0,0,0,22,3,34,0,7,1,0,0,0,2,3,2,4.2,0,0,0,0,0,0,3,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
3,Sea Eagles,Dylan Walker,1,Fullback,80,0,0,0,0,0,0,0,0,40,24,179,56,54,0,2,0,0,5,0,20,4.42,1,10,0,1,4,19,44,0.79,0.75,6,2,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
3,Sea Eagles,Jason Saab,2,Winger,80,0,0,0,0,0,0,0,0,16,15,103,54,28,0,0,0,0,2,0,13,4.28,0,0,0,1,0,2,18,0.13,0.33299999999999996,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
3,Sea Eagles,Brad Parker,3,Centre,80,0,0,0,0,0,0,0,0,35,15,109,0,34,0,1,0,0,4,1,12,4.62,0,0,0,0,0,6,20,0.4,0.826,19,2,2,0,0,1,11,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
3,Sea Eagles,Moses Suli,4,Centre,80,0,0,0,0,0,0,0,0,41,15,142,0,56,0,0,0,0,5,0,11,3.65,0,0,0,2,0,6,21,0.4,0.846,11,2,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0
3,Sea Eagles,Reuben Garrick,5,Winger,80,8,1,2,2,0,1.0,0,0,61,18,230,75,56,2,0,0,0,6,3,19,3.99,0,0,0,0,1,2,24,0.11,0.667,4,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,80,0
3,Sea Eagles,Kieran Foran,6,Five-Eighth,80,0,0,0,0,0,0,0,0,37,12,100,0,10,0,0,1,0,1,0,2,4.52,0,0,0,1,6,55,63,4.58,0.833,15,2,1,0,0,5,129,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Sea Eagles,Daly Cherry-Evans,7,Halfback,80,4,1,0,0,0,0,0,0,78,9,47,0,2,0,0,0,0,1,0,1,2.72,1,10,0,3,1,37,55,4.11,0.9740000000000001,37,1,0,0,0,12,310,3,2,3,0,0,1,0,1,1,0,1,0,1,0,0,0,80,0
3,Sea Eagles,Taniela Paseka,8,Prop,46,0,0,0,0,0,0,0,0,33,7,61,0,33,0,0,0,0,1,7,4,3.68,0,0,0,3,0,2,9,0.29,0.867,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23
3,Sea Eagles,Lachlan Croker,9,Hooker,49,0,0,0,0,0,0,0,0,29,3,28,0,5,0,1,0,0,0,0,1,3.48,3,28,0,0,4,72,74,24,0.912,31,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,48,0
3,Sea Eagles,Martin Taupau,10,Prop,49,0,0,0,0,0,0,0,0,47,13,113,18,36,0,0,0,0,3,11,8,3.94,0,0,0,3,2,7,20,0.54,0.9059999999999999,29,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,23,25
3,Sea Eagles,Jack Gosiewski,11,2nd,61,0,0,0,0,0,0,0,0,28,8,48,0,14,0,0,0,0,0,8,6,4.86,0,0,0,2,0,3,12,0.38,0.865,32,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,61,0
3,Sea Eagles,Josh Schuster,12,2nd,80,0,0,0,0,0,0,0,0,63,15,133,0,31,2,0,1,0,2,9,7,4.99,0,0,0,1,0,16,26,1.07,0.9690000000000001,31,0,1,0,0,1,17,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,80,0
3,Sea Eagles,Jake Trbojevic,13,Lock,80,0,0,0,0,0,0,0,0,48,11,82,0,35,0,0,0,0,0,10,9,3.42,0,0,0,0,2,5,15,0.45,0.978,44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
3,Sea Eagles,Cade Cust,14,Interchange,31,0,0,0,0,0,0,0,0,22,2,10,0,2,0,0,0,0,0,1,1,4.44,1,9,0,1,0,40,42,20,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
3,Sea Eagles,Sean Keppie,16,Interchange,31,0,0,0,0,0,0,0,0,26,10,82,4,31,0,0,0,0,1,9,10,3.74,0,0,0,0,0,4,14,0.4,0.95,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0
3,Sea Eagles,Josh Aloiai,17,Interchange,34,0,0,0,0,0,0,0,0,39,15,150,14,64,0,0,0,0,2,14,15,3.92,0,0,0,0,2,0,16,0,0.9570000000000001,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,25,8
3,Sea Eagles,Toafofoa Sipley,20,Interchange,19,0,0,0,0,0,0,0,0,16,6,66,0,30,0,0,0,0,1,6,6,3.43,0,0,0,0,0,1,7,0.17,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
3,Rabbitohs,Latrell Mitchell,1,Fullback,80,2,0,0,0,1,0.5,0,0,43,12,127,59,42,0,2,2,0,1,0,8,4.12,0,0,0,0,0,12,26,1,0.857,6,0,1,0,3,2,21,1,0,2,0,0,0,0,3,3,0,1,0,0,0,0,0,80,0
3,Rabbitohs,Alex Johnston,2,Winger,80,0,0,0,0,0,0,0,0,12,6,47,0,10,0,0,0,0,1,0,5,2.78,0,0,0,0,0,3,10,0.5,0.8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
3,Rabbitohs,Dane Gagai,3,Centre,80,4,1,0,0,0,0,0,0,62,12,103,0,31,1,1,1,0,7,3,10,3.12,0,0,0,1,0,3,12,0.25,0.75,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Rabbitohs,Campbell Graham,4,Centre,80,0,0,0,0,0,0,0,0,32,12,84,0,34,0,1,1,0,1,1,11,3.96,1,3,0,0,0,3,15,0.25,0.7390000000000001,17,3,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,80,0
3,Rabbitohs,Josh Mansour,5,Winger,80,4,1,0,0,0,0,0,0,34,12,97,40,26,1,0,0,0,1,1,11,3.91,0,0,0,0,0,0,12,0,0.75,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Rabbitohs,Cody Walker,6,Five-Eighth,80,8,2,0,0,0,0,0,0,58,10,88,0,9,2,0,0,0,5,0,3,4.63,0,0,0,0,3,33,40,3.3,0.8240000000000001,14,0,3,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
3,Rabbitohs,Adam Reynolds,7,Halfback,70,8,0,3,4,1,0.8,0,0,50,5,24,0,2,0,0,0,0,0,0,2,3.9,1,3,0,0,2,29,46,5.8,0.778,14,2,2,0,0,15,451,2,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,70,0
3,Rabbitohs,Thomas Burgess,8,Prop,47,0,0,0,0,0,0,0,0,50,17,156,48,40,0,0,0,0,2,13,16,3.13,0,0,0,0,0,0,17,0,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
3,Rabbitohs,Damien Cook,9,Hooker,80,0,0,0,0,0,0,0,0,47,7,37,0,11,0,0,0,0,0,1,4,4.61,6,30,0,1,2,127,133,18.14,0.9740000000000001,38,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Rabbitohs,Tevita Tatola,10,Prop,43,0,0,0,0,0,0,0,0,42,14,136,0,70,0,0,0,0,1,14,12,3.05,0,0,0,1,1,0,14,0,0.9329999999999999,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21
3,Rabbitohs,Keaon Koloamatangi,11,2nd,73,0,0,0,0,0,0,0,0,37,13,107,0,49,0,0,0,0,0,13,9,3.57,0,0,0,0,0,0,13,0,0.885,23,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,73,0
3,Rabbitohs,Jaydn Su'A,12,2nd,80,0,0,0,0,0,0,0,0,45,10,78,0,27,0,0,0,0,0,9,9,3.47,0,0,0,1,0,2,13,0.2,0.973,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
3,Rabbitohs,Cameron Murray,13,Lock,59,0,0,0,0,0,0,0,0,50,13,119,0,36,0,0,0,0,2,12,11,2.96,0,0,0,0,2,9,23,0.69,0.884,38,2,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,25
3,Rabbitohs,Benji Marshall,14,Interchange,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
3,Rabbitohs,Mark Nicholls,15,Interchange,33,0,0,0,0,0,0,0,0,37,16,157,44,43,0,0,0,0,2,13,15,3.1,0,0,0,1,2,1,17,0.06,0.889,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0
3,Rabbitohs,Patrick Mago,16,Interchange,21,0,0,0,0,0,0,0,0,30,8,98,22,40,0,0,0,0,2,7,8,2.28,0,0,0,0,0,0,8,0,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
3,Rabbitohs,Jai Arrow,17,Interchange,43,0,0,0,0,0,0,0,0,48,17,134,11,49,0,0,0,0,2,16,14,3.24,0,0,0,2,0,1,18,0.06,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6
3,Roosters,James Tedesco,1,Fullback,80,6,1,1,2,0,0.5,0,0,52,18,172,45,34,1,0,0,0,4,0,14,4.13,0,0,0,1,1,12,31,0.67,0.8,8,2,0,0,0,1,24,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
3,Roosters,Daniel Tupou,2,Winger,80,0,0,0,0,0,0,0,0,30,20,181,43,47,1,0,0,0,1,0,18,3.38,0,0,0,2,0,0,24,0,1.0,3,0,0,0,2,1,19,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
3,Roosters,Josh Morris,3,Centre,80,4,1,0,0,0,0,0,0,26,6,42,0,12,0,1,0,0,1,0,5,4.44,1,7,0,2,0,4,15,0.67,0.813,13,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
3,Roosters,Joseph Manu,4,Centre,80,0,0,0,0,0,0,0,0,55,12,71,0,29,0,0,1,0,5,0,12,3.36,2,23,0,2,2,7,22,0.58,0.8420000000000001,16,2,1,0,2,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Roosters,Brett Morris,5,Winger,80,4,1,0,0,0,0,0,0,31,12,101,16,30,0,0,0,0,0,1,7,2.97,1,11,0,2,0,3,15,0.25,0.833,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Roosters,Lachlan Lam,6,Five-Eighth,66,0,0,0,0,0,0,0,0,30,2,16,0,3,0,0,0,0,2,0,1,3.56,0,0,0,0,1,20,25,10,0.87,20,1,2,0,0,3,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
3,Roosters,Luke Keary,7,Halfback,75,0,0,0,0,0,0,0,0,48,5,26,0,6,0,0,1,0,1,0,3,3.01,0,0,0,0,3,34,50,6.8,0.821,23,3,2,0,0,12,312,0,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,75,0
3,Roosters,Lindsay Collins,8,Prop,41,0,0,0,0,0,0,0,0,38,9,104,0,54,0,0,0,0,1,9,8,3.13,0,0,0,0,0,0,9,0,0.9390000000000001,31,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,33,26
3,Roosters,Freddy Lussick,9,Hooker,58,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,7.36,0,0,0,0,0,84,86,0,0.976,41,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,3,0,1,0,0,33,24
3,Roosters,Siosiua Taukeiaho,10,Prop,79,2,0,1,1,0,1.0,0,0,62,16,132,7,45,0,0,0,0,0,15,15,3.93,0,0,0,1,0,5,20,0.31,0.898,53,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,18
