Round,Team,Player,Number,Position,Mins Played,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,1 Point Field Goals,2 Point Field Goals,Total Points,All Runs,All Run Metres,Kick Return Metres,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,20/40,Cross Field Kicks,Kicked Dead,Errors,Handling Errors,One on One Lost,Penalties,Ruck Infringements,Inside 10 Metres,On Report,Sin Bins,Send Offs,Stint One,Stint Two
4,Broncos,Matthew Lodge,8,Prop,49,0,0,0,0,0,0,0,0,29,8,71,0,7,0,0,0,0,1,7,7,2.98,0,0,0,0,2,4,11,0.5,0.818,27,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,27
4,Broncos,Jake Turpin,9,Hooker,80,0,0,0,0,0,0,0,0,62,4,43,0,5,0,0,0,0,0,0,2,3.76,4,43,0,0,4,70,73,17.5,0.9490000000000001,56,0,3,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Broncos,Payne Haas,10,Prop,69,0,0,0,0,0,0,0,0,52,14,151,13,32,0,0,0,0,3,13,13,2.98,0,0,0,0,0,3,17,0.21,0.868,33,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,14
4,Broncos,Alex Glenn,11,2nd,80,0,0,0,0,0,0,0,0,25,6,51,0,8,0,0,0,0,0,6,5,3.11,0,0,0,0,0,6,11,1,0.723,34,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Broncos,Jordan Riki,12,2nd,80,0,0,0,0,0,0,0,0,48,11,86,0,22,0,0,0,0,1,10,11,3.27,0,0,0,1,0,0,12,0,0.8909999999999999,41,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Broncos,Patrick Carrigan,13,Lock,44,0,0,0,0,0,0,0,0,28,9,58,0,8,0,0,0,0,0,8,9,2.92,1,2,0,0,0,2,11,0.22,0.893,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13
4,Broncos,Thomas Flegler,15,Interchange,22,0,0,0,0,0,0,0,0,15,2,18,0,1,0,0,0,0,0,2,2,3.76,0,0,0,0,0,0,2,0,0.9470000000000001,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0
4,Broncos,Tevita Pangai Junior,16,Interchange,31,0,0,0,0,0,0,0,0,26,9,71,0,20,0,0,0,0,2,6,5,3.55,2,20,0,1,1,3,10,0.33,0.895,17,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0
4,Broncos,Ben Te'o,17,Interchange,14,0,0,0,0,0,0,0,0,13,2,15,0,1,0,0,0,0,0,1,1,2.16,0,0,0,0,0,1,2,0.5,0.857,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
4,Broncos,Tom Dearden,18,Halfback,65,0,0,0,0,0,0,0,0,32,9,65,0,9,0,0,1,0,0,0,3,3.85,0,0,0,0,3,38,48,4.22,0.821,23,4,1,0,0,4,179,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65,0
4,Sharks,William Kennedy,1,Fullback,80,8,2,0,0,0,0,0,0,65,17,181,57,25,1,1,0,0,2,0,11,3.48,0,0,1,1,0,13,29,0.76,0.7,7,2,1,0,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
4,Sharks,Mawene Hiroti,2,Winger,80,4,1,0,0,0,0,0,0,59,15,151,23,35,2,0,1,0,5,4,12,2.89,0,0,0,1,0,2,17,0.13,0.75,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Sharks,Josh Dugan,3,Centre,22,4,1,0,0,0,0,0,0,20,4,29,0,6,0,0,0,0,0,1,2,3.8,0,0,0,1,0,1,4,0.25,0.909,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
4,Sharks,Connor Tracey,4,Centre,80,8,2,0,0,0,0,0,0,68,20,182,3,59,1,1,1,0,6,6,18,3.04,0,0,0,1,0,4,24,0.2,0.75,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Sharks,Ronaldo Mulitalo,5,Winger,24,0,0,0,0,0,0,0,0,20,5,71,0,25,0,0,0,0,4,0,5,3.18,0,0,0,0,0,0,6,0,0.667,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
4,Sharks,Matt Moylan,6,Five-Eighth,80,4,1,0,0,0,0,0,0,41,11,66,20,23,1,0,0,0,1,0,9,3.17,0,0,1,0,1,42,55,3.82,0.7829999999999999,18,4,1,0,1,3,73,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,80,0
4,Sharks,Chad Townsend,7,Halfback,80,16,0,8,8,0,1.0,0,0,76,7,45,0,2,0,1,3,0,0,0,1,5.32,0,0,0,0,2,46,69,6.57,0.773,17,1,4,0,0,20,537,2,8,3,0,0,1,0,3,1,0,0,0,0,0,0,0,80,0
4,Sharks,Braden Hamlin-Uele,8,Prop,59,0,0,0,0,0,0,0,0,41,14,127,31,47,0,1,1,0,2,11,11,3.21,0,0,0,2,0,1,15,0.07,0.9329999999999999,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,44,14
4,Sharks,Blayke Brailey,9,Hooker,59,0,0,0,0,0,0,0,0,29,4,36,0,6,0,0,1,0,0,0,3,4.85,4,36,0,1,0,97,102,24.25,0.8240000000000001,14,2,1,0,0,3,72,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,58,0
4,Sharks,Aaron Woods,10,Prop,66,0,0,0,0,0,0,0,0,46,18,168,0,67,0,0,0,0,0,16,12,3s,0,0,0,2,3,5,22,0.28,0.963,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,7
4,Sharks,Teig Wilton,11,2nd,80,4,1,0,0,0,0,0,0,56,26,216,2,78,0,1,0,0,2,23,24,2.94,0,0,0,1,1,7,33,0.27,0.815,22,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Sharks,Wade Graham,12,2nd,80,0,0,0,0,0,0,0,0,31,10,76,0,24,0,0,0,0,0,10,9,3.93,0,0,0,0,0,15,27,1.5,0.879,29,1,3,0,0,1,26,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
4,Sharks,Toby Rudolf,13,Lock,80,0,0,0,0,0,0,0,0,47,10,91,0,35,0,0,0,0,4,10,9,3.72,0,0,0,1,0,3,13,0.3,0.867,26,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
4,Sharks,Braydon Trindall,14,Interchange,21,0,0,0,0,0,0,0,0,13,2,13,0,3,0,0,0,0,0,1,2,3.72,1,1,0,0,0,36,38,18,1.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
4,Sharks,Aiden Tolman,15,Interchange,56,0,0,0,0,0,0,0,0,50,18,150,8,47,0,0,0,0,0,17,17,3.43,0,0,0,0,0,2,20,0.11,0.943,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56,0
4,Sharks,Jack Williams,16,Interchange,58,0,0,0,0,0,0,0,0,30,10,103,0,51,0,0,0,0,1,10,10,3.45,0,0,0,0,0,0,8,0,0.85,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
4,Sharks,Billy Magoulias,17,Interchange,35,0,0,0,0,0,0,0,0,40,10,96,0,39,0,0,0,0,1,10,9,3.74,0,0,0,0,0,6,16,0.6,0.9229999999999999,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,35,0
4,Cowboys,Valentine Holmes,1,Fullback,80,6,1,1,2,0,0.5,0,0,50,20,181,98,32,1,1,0,0,6,0,15,3.74,1,10,0,0,3,11,32,0.55,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,80,0
4,Cowboys,Murray Taulagi,2,Winger,40,0,0,0,0,0,0,0,0,7,3,24,0,6,0,0,0,0,2,0,2,3.2,0,0,0,1,0,0,4,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,0
4,Cowboys,Justin O'Neill,3,Centre,22,0,0,0,0,0,0,0,0,6,2,15,0,5,0,0,0,0,0,0,1,4.08,0,0,0,0,0,0,2,0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
4,Cowboys,Connelly Lemuelu,4,Centre,80,0,0,0,0,0,0,0,0,27,15,172,0,71,0,0,0,0,0,4,14,3.58,0,0,0,0,0,2,16,0.13,0.8,12,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,80,0
4,Cowboys,Hamiso Tabuai-Fidow,5,Winger,80,4,1,0,0,0,0,0,0,49,12,215,39,35,1,0,0,0,4,0,9,3.05,1,9,0,0,0,5,19,0.42,0.5,2,1,1,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
4,Cowboys,Scott Drinkwater,6,Five-Eighth,80,0,0,0,0,0,0,0,0,40,11,54,0,9,0,0,0,0,0,0,5,3.57,0,0,0,1,2,32,52,2.91,0.8079999999999999,21,3,2,0,1,14,357,0,4,1,0,0,3,1,0,0,0,0,0,0,0,0,0,80,0
4,Cowboys,Ben Hampton,7,Halfback,80,0,0,0,0,0,0,0,0,28,11,103,0,18,0,0,0,0,0,0,5,3.8,0,0,0,0,3,17,27,1.55,0.818,18,2,2,0,0,3,139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
4,Cowboys,Francis Molo,8,Prop,35,0,0,0,0,0,0,0,0,34,7,75,0,27,0,0,0,0,0,6,4,2.92,0,0,0,1,0,1,7,0.14,0.9309999999999999,27,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,21,12
4,Cowboys,Reece Robson,9,Hooker,80,0,0,0,0,0,0,0,0,51,7,56,0,19,0,0,0,0,1,3,5,3.38,4,41,0,1,1,78,84,11.14,0.8909999999999999,49,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
4,Cowboys,Jordan McLean,10,Prop,54,0,0,0,0,0,0,0,0,51,14,127,11,37,0,0,0,0,1,10,10,2.53,0,0,0,0,2,5,16,0.36,1.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,15,24
4,Cowboys,Shane Wright,11,2nd,80,0,0,0,0,0,0,0,0,63,13,124,25,31,0,0,0,0,0,11,11,3.4,0,0,0,0,0,1,14,0.08,0.9620000000000001,50,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,80,0
4,Cowboys,Ben Condon,12,2nd,80,0,0,0,0,0,0,0,0,22,6,47,0,18,0,0,0,0,0,6,5,3.64,0,0,0,0,0,0,6,0,0.8109999999999999,30,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
4,Cowboys,Josh McGuire,13,Lock,58,0,0,0,0,0,0,0,0,55,13,119,0,42,0,0,0,0,1,13,10,2.83,0,0,1,1,0,2,16,0.15,0.8909999999999999,41,3,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,28,30
4,Cowboys,Jake Granville,14,Interchange,41,0,0,0,0,0,0,0,0,24,3,28,0,11,0,0,0,0,0,2,3,3.45,1,9,0,0,0,13,15,4.33,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
4,Cowboys,Coen Hess,15,Interchange,58,0,0,0,0,0,0,0,0,16,8,41,0,15,0,0,0,0,0,1,5,2.78,0,0,0,3,0,2,10,0.25,0.8,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
4,Cowboys,Corey Jensen,16,Interchange,47,0,0,0,0,0,0,0,0,51,10,109,18,46,0,0,0,0,4,7,7,3.43,1,1,0,1,0,0,10,0,0.912,31,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,41,5
4,Cowboys,Lachlan Burr,17,Interchange,46,0,0,0,0,0,0,0,0,39,8,72,14,21,0,0,0,0,2,7,7,2.71,0,0,0,1,0,1,8,0.13,0.882,30,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18
4,Titans,Alexander Brimson,1,Fullback,80,0,0,0,0,0,0,0,0,34,20,162,54,47,0,0,0,0,2,1,16,3.57,2,16,0,1,3,17,37,0.85,1.0,2,0,0,0,4,3,48,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Titans,Anthony Don,2,Winger,62,0,0,0,0,0,0,0,0,6,13,93,12,21,0,0,0,0,0,1,11,3.6,0,0,0,0,0,2,12,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,62,0
4,Titans,Phillip Sami,3,Centre,80,0,0,0,0,0,0,0,0,39,17,130,0,52,1,0,1,0,2,0,11,3.42,0,0,0,2,0,4,21,0.24,1.0,6,0,0,0,0,1,30,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
4,Titans,Patrick Herbert,4,Centre,80,0,0,0,1,0,0,0,0,46,17,143,0,49,0,0,0,0,7,0,14,2.94,0,0,0,2,2,3,22,0.18,0.875,7,1,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,80,0
4,Titans,Corey Thompson,5,Winger,80,4,1,0,0,0,0,0,0,58,18,193,40,56,0,0,0,0,9,0,16,3.94,0,0,0,0,1,2,21,0.11,1.0,4,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,80,0
4,Titans,Tanah Boyd,6,Five-Eighth,80,0,0,0,0,0,0,0,0,42,7,53,0,13,0,1,0,0,1,0,3,4.24,0,0,0,1,4,42,54,6,0.88,22,3,0,0,0,7,219,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,0
4,Titans,Jamal Fogarty,7,Halfback,51,0,0,0,0,0,0,0,0,7,5,27,0,3,0,0,0,0,0,0,1,3.84,0,0,0,0,1,20,31,4,0.625,10,5,1,0,0,7,190,0,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,51,0
4,Titans,Jarrod Wallace,8,Prop,35,0,0,0,0,0,0,0,0,30,9,83,10,34,0,0,0,0,1,7,7,3.99,0,0,0,0,1,5,12,0.56,0.9,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,10
4,Titans,Mitch Rein,9,Hooker,47,0,0,0,0,0,0,0,0,49,9,72,0,19,1,0,0,0,2,0,4,3.39,9,72,0,1,9,73,80,8.11,0.919,34,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,28,17
4,Titans,Tino Fa'asuamaleaui,10,Prop,71,0,0,0,0,0,0,0,0,80,20,201,19,69,1,0,0,0,7,19,18,3.38,0,0,0,0,1,0,20,0,0.907,39,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,25
4,Titans,Kevin Proctor,11,2nd,80,0,0,0,0,0,0,0,0,48,5,42,0,10,0,0,0,0,1,4,5,4.16,0,0,0,0,1,4,9,0.8,0.955,42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Titans,David Fifita,12,2nd,80,0,0,0,0,0,0,0,0,65,19,153,0,49,0,0,0,0,4,18,16,3s,1,11,0,3,1,1,20,0.05,0.971,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Titans,Tyrone Peachey,13,Lock,59,0,0,0,0,0,0,0,0,31,13,95,0,19,0,0,0,0,0,10,9,3.01,0,0,0,0,1,14,27,1.08,0.917,33,3,0,0,0,3,28,1,1,2,0,0,0,0,2,1,0,2,1,0,0,0,0,29,28
4,Titans,Moeaki Fotuaika,14,Interchange,56,0,0,0,0,0,0,0,0,57,17,157,0,66,0,0,0,0,2,16,12,3.45,0,0,0,3,0,3,18,0.18,0.895,34,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56,0
4,Titans,Sam Lisone,15,Interchange,25,0,0,0,0,0,0,0,0,13,7,48,0,19,0,1,0,0,0,5,5,2.24,0,0,0,0,0,4,9,0.57,0.733,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0
4,Titans,Jaimin Jolliffe,16,Interchange,34,0,0,0,0,0,0,0,0,25,9,94,16,32,0,0,0,0,0,8,9,3.44,0,0,0,0,0,1,11,0.11,0.87,20,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,34,0
4,Titans,Erin Clark,17,Interchange,40,0,0,0,0,0,0,0,0,30,5,30,0,9,0,0,0,0,1,3,3,4.15,2,24,0,1,7,55,59,11,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,40,0
4,Raiders,Charnze Nicoll-Klokstad,1,Fullback,80,0,0,0,0,0,0,0,0,62,27,266,88,74,0,0,0,0,6,1,22,3.43,2,20,0,2,0,3,30,0.11,0.75,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
4,Raiders,Bailey Simonsson,2,Winger,80,0,0,0,0,0,0,0,0,21,17,149,9,55,0,0,0,0,0,1,17,3.71,0,0,0,0,0,1,18,0.06,0.818,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
4,Raiders,Jarrod Croker,3,Centre,80,8,0,3,3,1,1.0,0,0,12,3,12,0,3,0,0,1,0,0,1,2,3.34,0,0,0,0,0,5,6,1.67,0.6,12,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
4,Raiders,Sebastian Kris,4,Centre,80,0,0,0,0,0,0,0,0,20,10,95,0,38,0,0,0,0,0,0,10,3.45,1,2,0,0,0,0,10,0,0.727,16,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Raiders,Jordan Rapana,5,Winger,80,4,1,0,0,0,0,0,0,42,19,134,1,49,0,0,0,0,7,1,13,4.02,2,5,0,1,0,4,23,0.21,0.556,5,1,3,0,1,1,10,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,80,0
4,Raiders,Jack Wighton,6,Five-Eighth,80,0,0,0,0,0,0,0,0,55,7,56,1,23,0,0,0,0,1,1,6,3.83,1,4,0,0,1,13,30,1.86,0.862,25,1,3,0,1,9,242,0,5,0,0,0,0,2,3,2,0,0,0,0,0,0,0,80,0
4,Raiders,George Williams,7,Halfback,80,0,0,0,0,0,0,0,0,41,6,38,7,8,0,1,0,0,0,0,2,4.06,0,0,0,0,1,39,52,6.5,0.857,30,4,1,0,1,11,239,0,3,1,0,0,2,0,1,1,0,0,0,1,0,0,0,80,0
4,Raiders,Josh Papalii,8,Interchange,50,4,1,0,0,0,0,0,0,67,21,193,25,67,1,0,0,0,3,17,17,3.2,0,0,0,1,0,3,22,0.14,0.9670000000000001,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,36,14
4,Raiders,Josh Hodgson,9,Hooker,80,0,0,0,0,0,0,0,0,53,5,40,0,7,0,1,1,0,1,2,3,3.13,3,18,0,0,0,126,128,25.2,0.92,46,3,1,0,0,1,60,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
4,Raiders,Dunamis Lui,10,Prop,17,0,0,0,0,0,0,0,0,17,5,44,8,13,0,0,0,0,0,4,4,3.41,0,0,0,0,0,0,5,0,0.9440000000000001,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17,0
4,Raiders,Hudson Young,11,2nd,80,0,0,0,0,0,0,0,0,48,11,69,0,23,0,0,0,0,1,9,11,3.53,2,7,0,0,0,2,13,0.18,0.929,39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,80,0
4,Raiders,Elliott Whitehead,12,2nd,80,0,0,0,0,0,0,0,0,40,7,69,0,15,1,0,0,0,1,6,3,4.73,0,0,0,1,0,5,10,0.71,0.804,37,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Raiders,Ryan Sutton,13,Lock,64,4,1,0,0,0,0,0,0,69,21,180,11,54,1,0,0,0,3,18,18,3.38,0,0,0,0,0,3,22,0.14,0.851,40,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,32
4,Raiders,Tom Starling,14,Interchange,5,0,0,0,0,0,0,0,0,4,2,13,0,2,0,0,0,0,0,0,1,3s,2,13,0,0,0,9,10,4.5,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
4,Raiders,Siliva Havili,15,Interchange,34,0,0,0,0,0,0,0,0,32,9,90,0,43,0,0,0,0,0,9,8,3.11,0,0,0,1,0,0,9,0,0.955,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,0
4,Raiders,Iosia Soliola,16,Interchange,27,0,0,0,0,0,0,0,0,26,7,60,0,21,0,0,0,0,0,7,7,3.18,0,0,0,0,0,2,9,0.29,0.87,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
4,Raiders,Ryan James,17,Prop,42,0,0,0,0,0,0,0,0,49,11,103,0,33,0,0,0,0,3,10,10,3.11,0,0,0,0,0,4,14,0.36,0.97,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21
4,Knights,Tex Hoy,1,Fullback,41,2,0,1,1,0,1.0,0,0,18,11,86,32,19,0,0,0,0,2,0,7,3.85,0,0,0,0,0,8,19,0.73,0.8,4,1,0,0,1,1,33,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,40,0
4,Knights,Starford To'a,2,Winger,80,0,0,0,0,0,0,0,0,24,15,126,30,38,0,0,0,0,1,0,13,3.34,2,21,0,0,0,1,16,0.07,0.875,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Knights,Enari Tuala,3,Centre,80,0,0,0,0,0,0,0,0,27,9,91,0,28,0,0,0,0,1,1,9,3.52,0,0,0,0,0,1,11,0.11,1.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
4,Knights,Gehamat Shibasaki,4,Centre,80,4,1,0,0,0,0,0,0,53,14,120,0,29,0,0,0,0,5,3,15,3.76,0,0,0,0,0,1,17,0.07,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Knights,Hymel Hunt,5,Winger,80,0,0,0,0,0,0,0,0,25,15,130,28,40,0,0,0,0,2,0,13,3.52,0,0,0,1,0,2,17,0.13,0.8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Knights,Kurt Mann,6,Five-Eighth,55,1,0,0,0,0,0,1,0,20,5,53,19,11,0,0,0,0,0,0,5,3.45,1,8,0,0,3,6,18,1.2,0.778,7,1,1,0,0,5,157,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,55,0
4,Knights,Mitchell Pearce,7,Halfback,26,0,0,0,0,0,0,0,0,17,4,19,0,0,0,0,0,0,0,0,1,5.08,0,0,0,1,0,17,27,4.25,0.875,7,1,0,0,0,8,233,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,25,0
4,Knights,David Klemmer,8,Prop,62,0,0,0,0,0,0,0,0,49,21,187,18,64,0,0,0,0,0,19,18,3.83,0,0,0,1,0,1,22,0.05,0.971,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,22,39
4,Knights,Jayden Brailey,9,Hooker,80,0,0,0,0,0,0,0,0,82,5,62,0,12,1,0,0,0,1,1,4,4.05,4,57,0,0,2,136,140,27.2,0.9420000000000001,49,0,3,0,0,3,131,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,80,0
4,Knights,Daniel Saifiti,10,Prop,80,0,0,0,0,0,0,0,0,53,18,150,0,59,0,0,0,0,1,18,16,2.86,0,0,0,2,0,0,18,0,0.841,37,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
4,Knights,Tyson Frizell,11,2nd,80,0,0,0,0,0,0,0,0,44,9,61,0,24,0,0,0,0,1,9,8,3.39,0,0,0,1,0,2,11,0.22,0.972,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
4,Knights,Mitchell Barnett,12,2nd,80,2,0,1,1,0,1.0,0,0,52,17,121,0,44,0,0,0,0,2,15,13,3.34,1,9,0,3,4,16,32,0.94,0.889,32,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
4,Knights,Connor Watson,13,Interchange,64,0,0,0,0,0,0,0,0,55,16,153,10,37,1,0,0,0,7,11,13,3.54,3,36,0,0,3,13,29,0.81,0.875,14,2,0,0,3,1,16,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,64,0
4,Knights,Sauaso Sue,14,Lock,29,0,0,0,0,0,0,0,0,29,7,65,0,21,0,0,0,0,1,7,6,3.08,0,0,0,1,0,0,7,0,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12
4,Knights,Jacob Saifiti,15,Interchange,58,0,0,0,0,0,0,0,0,26,9,77,13,34,0,0,0,0,0,8,7,3.37,0,0,0,0,0,1,10,0.11,0.838,31,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,58,0
4,Knights,Josh King,16,Interchange,36,4,1,0,0,0,0,0,0,57,10,97,0,25,1,0,0,0,4,10,8,3.01,0,0,0,0,1,0,10,0,0.929,26,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,12
4,Knights,Blake Green,17,Interchange,30,0,0,0,0,0,0,0,0,20,3,19,0,3,0,0,0,0,0,0,1,3.04,0,0,0,0,2,15,23,5,0.875,7,0,1,0,0,7,201,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
4,Dragons,Matthew Dufty,1,Fullback,80,0,0,0,0,0,0,0,0,37,15,182,80,40,1,0,0,0,3,0,16,3.32,2,26,0,0,1,18,35,1.2,0.833,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
